thread_id,text,n_turns,resolved,pred_intent,confidence,difficulty,true_intent,ideal_reply_direction,escalate,escalate_reason
1499908,u r not responding.when I will get my shipment,2,False,delivery_problem,0.1178050977665537,ambiguous,,,,
2646251,"- Get your ship together!
Disgraceful @30882 - Rules are rules &amp; company turns a blind eye to relentless drivers within our area using bots to automatically accept blocks. Not fair but don’t know how to solve, burying head in the sand.",5,False,delivery_problem,0.1180374797101996,ambiguous,,,,
397326,Winner announcement time,2,False,delivery_problem,0.1183767903437481,ambiguous,,,,
1733912,"Sadly, amazon delivery has become a clown act. Here we go again. @AmazonHelp https://t.co/DmVFuEyCbQ",4,False,delivery_problem,0.7274433079933323,easy,,,,
2312655,our packages keep getting delivered to the wrong place. This time the delivery person included a door pic...not our door! Help!,5,False,delivery_problem,0.7362414349260472,easy,,,,
2452136,"been waiting all day for my book, which is for uni tomorrow. I ordered it next day delivery yesterday. Said it would come today, just got an email saying it'll be tomorrow. I ordered it for today. Why offer next day delivery if you can't adhere to it?",2,False,delivery_problem,0.7585101313029514,easy,,,,
2103656,Im addicted to @115821,4,False,delivery_problem,0.7704895406346374,easy,,,,
2391893,"A harry potter series too pleaseee!!
@116602 @115821 ...whoever is reading this!!",2,False,delivery_problem,0.7704895406346374,easy,,,,
2927085,Shout out to @115821,2,False,delivery_problem,0.7704895406346374,easy,,,,
1543614,What is this @115821? And why do I hear nothing?,2,False,delivery_problem,0.7704895406346374,easy,,,,
2918648,MEUS LIVROS CHEGARAM HOJE AAAAAAAA TE AMO @115821,8,False,delivery_problem,0.7704895406346374,easy,,,,
2739426,@115821 Where is the ISY V3 skill?,3,False,delivery_problem,0.7704895406346374,easy,,,,
2044169,.@115821 where tf is my baseball tee,3,False,delivery_problem,0.7704895406346374,easy,,,,
2408657,what is the core purpose of @115821 ?,4,False,delivery_problem,0.7704895406346374,easy,,,,
2286344,"Sigh. Another day, another blown @AmazonHelp delivery deadline.

Seems to be worse when it's Amazon Logistics handling it, rather than a traditional package handler.",3,False,delivery_problem,0.7984638436417458,easy,,,,
2882679,May I get a Franchise for your Delivery  in Bangalore Bhubaneswar,2,False,delivery_problem,0.8375730243705124,easy,,,,
2906671,"is there anyway to prevent all deliveries after 7pm? My doorbell being hammered at 8pm, way after my toddlers bedtime with my loud dog IS NOT APPRECIATED.",2,False,device_or_app_tech_support,0.1178469014879111,ambiguous,,,,
2607491,Damn @116935 just robbed me for that 7.99😭😭,2,False,device_or_app_tech_support,0.1178651233320101,ambiguous,,,,
658852,"When you say ""all Apple TVs"" does this mean it's also coming to previous generation Apple TVs? #PleaseSayYes #WWDC17",3,False,device_or_app_tech_support,0.1188715273155825,ambiguous,,,,
2588283,thought I would try your birminghams services after yesterday performance: so far it's half an hour late.. #notgood,2,False,device_or_app_tech_support,0.1207826126213532,ambiguous,,,,
468737,What is the update on this ? I didn't receive any call from investigation team yet? Are you gyus even doing anything?,2,False,device_or_app_tech_support,0.1221156865468898,ambiguous,,,,
2382543,it’s 12:10 CST on November 14. Why hasn’t Oathbringer been delivered to my Kindle?,2,False,device_or_app_tech_support,0.1222770754835707,ambiguous,,,,
1457357,have u been able to resolve non availability of subtitles in downloaded English serials? It's almost 48 hours.,2,False,device_or_app_tech_support,0.1227215664243691,ambiguous,,,,
2503595,"An @116316 support rep just told me that the Kindle Oasis is classified as dangerous goods and hence can't be delivered to Denmark.

You'd think I wanted it with Das Kapital preloaded or something...",2,False,device_or_app_tech_support,0.1244155224932827,ambiguous,,,,
2669947,And no way Am i paying £250 per ticket on Viagogo 🖕🏻🖕🏻🖕🏻 fuck you ticketmaster for being so shit,4,False,device_or_app_tech_support,0.1249658397165764,ambiguous,,,,
1616264,I recently ordered the Interstellar on Blu ray 4k that you advertised on special offer. And you have changed the order to just the normal blur-ray?,7,False,device_or_app_tech_support,0.1258075701708501,ambiguous,,,,
2823935,any ideas when someone will update me about the driver who damaged my car and drive off? was reported last and not a word since,3,False,device_or_app_tech_support,0.1268531120582351,ambiguous,,,,
2671568,"Purchased a Vaseline With ₹38 With A Mrp of ₹35 , These are Unethical Practices.",2,False,device_or_app_tech_support,0.1268880588988624,ambiguous,,,,
2526229,"Kudos to @116439 on their screen saver; what soothing landscapes, fire pics, mad props",2,False,device_or_app_tech_support,0.1273743453577473,ambiguous,,,,
2922650,"Hey @233306 and @115833, I had to reconfigure a room in the Hue app that was already attached to Alexa. Now all of my Hue scenes are duplicated in the Alexa app and this is screwing up my Alexa routines! How do I fix this?",3,False,device_or_app_tech_support,0.8099786844373953,easy,,,,
2884245,"I don’t get the option for video on the Alexa app, just books and music? @115850 . Unable to connect my fire stick to my echo @AmazonHelp",2,False,device_or_app_tech_support,0.8181291925925336,easy,,,,
2240584,"Please can you explain why I can use Alexa on Amazon music and turn my lights on while away from my echo, yet your own actual Amazon Alexa app won't let me talk to Alexa to do anything?",2,False,device_or_app_tech_support,0.8210843887373849,easy,,,,
1626657,How can I get Alexa to pronounce my daughter's name correctly? @115833,2,False,device_or_app_tech_support,0.8226388603725936,easy,,,,
2497438,Server unresponsive error in Alexa app for all devices controlled by my Vera hub @96889,3,False,device_or_app_tech_support,0.8262335220300426,easy,,,,
2949401,Hello @AmazonHelp I getting the amazon echo dot soon but the Alexa app is not available in my country (Dominican Republic). So how I do set up my echo dot ?,6,False,device_or_app_tech_support,0.8295454904674757,easy,,,,
2408770,@AmazonHelp when will you Launch prime music in india... It's becoming hard to find my fav music on my echo dot through voice or in alexa app😒😒🤦🤦,4,False,device_or_app_tech_support,0.8325502427610707,easy,,,,
1973513,"when will we be able to ""play on alexa"" within the music app, without Bluetooth pairing? Akin  to airplay",2,False,device_or_app_tech_support,0.8327826351356723,easy,,,,
2968310,how do I update my cell number on the Alexa App? Also how do I allow it to sync with my contacts. Echo messaging isn't totally straight forward on the app,5,False,device_or_app_tech_support,0.8400593305511855,easy,,,,
1539240,"@115833 
Your music app isnt available in India yet. How do I create playlists? Alexa app needs a lot more fluency and tweaks!",5,False,device_or_app_tech_support,0.8487290722914546,easy,,,,
2296680,"maddening, it’s impossible to delete scenes from the Alexa iOS app now, and your web version just directs me to download the app on any iOS device!",2,False,device_or_app_tech_support,0.8539308699669446,easy,,,,
2569175,#Alexa on #echo is a fantastic experience. Seamless integration with @4694. The app on iOS could use some improvement though. @115833,2,False,device_or_app_tech_support,0.908529985412226,easy,,,,
2730270,where do I go in the app to replay interactions with Alexa?,2,False,device_or_app_tech_support,0.914393551789469,easy,,,,
2531415,"Highly disappointed with #AmazonIndia.When big guys like you do not deliver what is promised,it is highly frustrating and feel cheated.",2,False,general_inquiry_or_other,0.1122859418749597,ambiguous,,,,
1831925,Why the fuck would someone steal a bike helmet?! 😑,4,False,general_inquiry_or_other,0.1132521952363207,ambiguous,,,,
397327,Announcement of winner please,2,False,general_inquiry_or_other,0.1152796076112893,ambiguous,,,,
2985459,where is #SyskaAppQuiz winner?,5,False,general_inquiry_or_other,0.1152796076112893,ambiguous,,,,
1879022,who is winner of #iPhone8appquiz,3,False,general_inquiry_or_other,0.1152796076112893,ambiguous,,,,
2608115,and it's in the same city as me. 3/3,2,False,general_inquiry_or_other,0.1161082896054502,ambiguous,,,,
1649125,any current promo codes for athletic shoes?,2,False,general_inquiry_or_other,0.1172799930531451,ambiguous,,,,
2447446,what happens when this happens?,3,False,general_inquiry_or_other,0.118542544530134,ambiguous,,,,
2877747,"I’ve just encountered the most unhelpful &amp; rudest man at one of your dedicated collection points! If he is promoting your business then he should be struck off immediately, I had to walk out! Now inconvenience to take it elsewhere #unhappy",5,False,general_inquiry_or_other,0.1195133206713121,ambiguous,,,,
2871537,"MERCHANDISE THAT S BEEN LISTED FOR YEARS,ALL OF A SUDDEN U CAN'T SELL IT,U CARE MORE ABOUT THE BUYERS AND NOTHING ABOUTTHE SELLERS THAT HELPED GET U WHERE U R,I REMEMBER WHEN U COULD LIST AND NOT PAY ANYTHING UNTIL U SOLD, BOY HAVE U CHANGED AND NOT FOR THE GOOD I",2,False,general_inquiry_or_other,0.1197273011186208,ambiguous,,,,
5274,when you wil bring #no_cost_emi  #bajaj_fineserv   on oneplus5t,3,False,general_inquiry_or_other,0.1199341560624253,ambiguous,,,,
1741774,"if you keep losing packages like this, I’m not buying holiday gifts from you at all. 😡😫",4,False,general_inquiry_or_other,0.1200508959123329,ambiguous,,,,
1911973,"Starting to regret buying a Trust keyboard and not a Microsoft one.

The modifier keys on this thing are stiff and the space bar is too small.",4,False,general_inquiry_or_other,0.1204025994222901,ambiguous,,,,
1585030,This cannot be you are can it ? https://t.co/x5hGp2PDRE,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
1571648,#refundplease https://t.co/IdD4LpjrLa,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
1619432,Again crashing https://t.co/g7eDbkDHJa,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
1633151,Any thoughts? Patches? Tips? https://t.co/80QrAOSPqG,3,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
2924631,you break my heart :'( https://t.co/AT9Kw72X86,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
2624115,Ganga en @116875: Strangers on a Train en 69 pesos. #Hitchcock https://t.co/ddQDYlYCj6,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
2437258,Adding this to the arsenal. https://t.co/ckbsiUHs5N,3,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
2832982,dumped in my foyer. https://t.co/41B3AHhBAZ,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
2628907,Por fin llegaron!! @116875 😉 https://t.co/O1yQvudq4n,4,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
1613558,#CustomerExperience #NOT https://t.co/nqmSL2DXtJ,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
1551618,what's up with this? why cant't I get the text to fill the space? https://t.co/Kjlup2aeBq,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
2723383,Fire TV買ったー https://t.co/hn8WwFBomd,2,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
1450849,so helpful https://t.co/2Zed3DaS4B,3,False,general_inquiry_or_other,0.6533596728322689,easy,,,,
2115657,unlimited really is worth the $10 bucks a month.,2,False,packaging_or_damage_complaint,0.1146541310185869,ambiguous,,,,
2850760,I just received my advent calendar for the year and it's completely dented in the middle 😕 what do I do as it's too late to get a new one for Christmas? https://t.co/dsyNTeOH3x,3,False,packaging_or_damage_complaint,0.1262463975063963,ambiguous,,,,
2419726,Issues with @117093 number 235 - delivered these ‘bananas’ today. Looks like your quality control is doing a great job https://t.co/It2XvG8pGk,2,False,packaging_or_damage_complaint,0.1289844345759613,ambiguous,,,,
2539563,Dear @116439 #WTF been having problems with my 2015 gaming edition fire TV the last couple of days. I know it's not the HDMI port it's the box. And my dumbass mom didn't buy a protection plan. Does it need upgraded in software or what? #HELPMEPLEASE,2,False,packaging_or_damage_complaint,0.1309781123898132,ambiguous,,,,
2435214,"i order 1 set of ladies suit from ur website, and rec. v. Big box with only duppata &amp; legs cloth pc but no suit cloth pc?why?how?",5,False,packaging_or_damage_complaint,0.1317629540765235,ambiguous,,,,
1529961,does not like expats in non english speaking countries when you simply want to open netflix on your connect firetv,3,False,packaging_or_damage_complaint,0.1318105005786309,ambiguous,,,,
1887311,do you think it was a wise idea to put my parcle in the back garden with 2 big dogs who ripped its to streads 😠 FUMING!!!,5,False,packaging_or_damage_complaint,0.1318800069789709,ambiguous,,,,
2254463,you really need todo think about changing your postal provider in Chile. They just don't like to deliver! Change dates and make no effort to come through,3,False,packaging_or_damage_complaint,0.1322079159792665,ambiguous,,,,
2877792,u seem like youve gotten so big you don’t care about the consumer anymore. Pantry box arrived w/dented cans and leaking H2o bottle. Phone case ordered to arrive tonight never did. I could've gotten it at Target while in town. Now I leave on a trip with NO case. #disgusted,2,False,packaging_or_damage_complaint,0.1334446729346927,ambiguous,,,,
844111,Tem Nintendo Switch?,2,False,packaging_or_damage_complaint,0.1339634157288176,ambiguous,,,,
2281495,"I bought my 8yr son your new dvd as a preorder, but @115830 failed to deliver stating it was damaged in transit. We can reorder but he's sad it now won't be signed. It's not your fault, but any small chance you could send him something signed to cheer him up? Thanks",3,False,packaging_or_damage_complaint,0.1340223785695586,ambiguous,,,,
2198981,"I really hate to complain but having late/damaged/missing packages from @115821 has happened like 50 times in the past year, after being more like a once a year thing for the whole decade before that. It's so frustrating :/",2,False,packaging_or_damage_complaint,0.1341223842958255,ambiguous,,,,
1791640,"Hi,my bf ordered windshield wipers &amp; they both came in bent :( anyway you could send another set? I don't feel like calling CS.",2,False,packaging_or_damage_complaint,0.1344846118663916,ambiguous,,,,
2790471,"Dear @115830, is so much packaging really necessary? A box within a box! https://t.co/yYtFERhRgE",2,False,packaging_or_damage_complaint,0.8448521350530018,easy,,,,
2493676,I recall this time last year @115830 promising to reduce packaging. Based on today’s delivery they clearly haven’t bothered. The brown box and packaging are what the small white box came in https://t.co/4wbLBdtvpj,7,False,packaging_or_damage_complaint,0.8468207854096447,easy,,,,
2631425,What thinketh thee?? @115830 . Slight over exaggeration on packaging requirement? #Environmentfail https://t.co/wte7eEr0fJ,2,False,packaging_or_damage_complaint,0.8519069343895233,easy,,,,
2954332,Large box with packaging...those must be some extremely breakable socks @115830 🤔😕#savethetrees https://t.co/JNQXymTTqc,2,False,packaging_or_damage_complaint,0.8606452681328874,easy,,,,
2910324,These gloves just came in this box. I think @115821 over did it on the packaging https://t.co/nTaShXJdpW,2,False,packaging_or_damage_complaint,0.8638128715783578,easy,,,,
1779364,Why @115821 so much packaging. 1 easel x1 box. When all 11 would fit in one. #Packaging #WasteReductionWeek https://t.co/QZPFU9jzGM,2,False,packaging_or_damage_complaint,0.8661799212426684,easy,,,,
2551978,did you really need to put my yoga mat which came in a box in another box with all this packaging?a waste &amp; pain to get rid of! https://t.co/Q3X7uOnGKh,3,False,packaging_or_damage_complaint,0.8672696422329448,easy,,,,
2318271,Packaging overkill 😂 😂 😂 that's one toy v one fully grown adult! https://t.co/rNTDIZEJOp,2,False,packaging_or_damage_complaint,0.8693108627513949,easy,,,,
2297482,"How is this packaging? Contents are not secure, no privacy at all. https://t.co/9Jb3e5J4uu",4,False,packaging_or_damage_complaint,0.8693108627513949,easy,,,,
1572252,Your packaging is so wasteful. https://t.co/upESm7OnzK,5,False,packaging_or_damage_complaint,0.8693108627513949,easy,,,,
2609857,back at it again with unnecessarily large packaging https://t.co/UBnGBdPWMs,2,False,packaging_or_damage_complaint,0.8693108627513949,easy,,,,
2137926,Outstanding packaging from @115821 #excessive #anenvelopewouldhavedonereally https://t.co/l2ajTdw8wi,2,False,packaging_or_damage_complaint,0.8728752487258715,easy,,,,
1449117,Now that's a box. Thx @456256 @115821 #leonblack https://t.co/XfUGPHqxfu,2,False,packaging_or_damage_complaint,0.875629780373436,easy,,,,
2560238,you gift wrap department need sorting out second time I ordered something to be wrapped and it not,2,False,payment_or_giftcard_issue,0.1161337150169703,ambiguous,,,,
2358856,Can you tell me why I need to pick a designated neighbour for deliveries when I'm out please?,4,False,payment_or_giftcard_issue,0.1167627745000248,ambiguous,,,,
2131005,i am interested in developing private label  canadiana and souvenirs with you. I work with the countries top tourist attractions. How do I connect to you?,2,False,payment_or_giftcard_issue,0.1187635791118665,ambiguous,,,,
2615159,just cheated their way out of the cashback...Shameful...Those sale festivals are nonsense,3,False,payment_or_giftcard_issue,0.1209051563284753,ambiguous,,,,
2280795,"an unexpected gift arrived at my door today featuring an item I browsed last night but definitely did not buy - is this something you do often? Thank you, but a little creepy? Can you explain?",3,False,payment_or_giftcard_issue,0.1221011285755606,ambiguous,,,,
2530206,since 26 i have been annoyed listening foolish excuses and new time frame!! Not bothered to help,2,False,payment_or_giftcard_issue,0.1229703573269657,ambiguous,,,,
2752105,Just wanted to say that you're amazing,4,False,payment_or_giftcard_issue,0.123659059858348,ambiguous,,,,
2852131,"hey, when would you like to give me back the £1 that's been pending in my account since 11/11???",4,False,payment_or_giftcard_issue,0.1254623163564933,ambiguous,,,,
2847447,Hi @AmazonHelp Kinetic Sand delivered but address label &amp; Prime tape stuck over actual product (gift). If I peel off it'll look awful! Don't want wastage by getting replacement but could I have a some level of refund pls?,2,False,payment_or_giftcard_issue,0.1255772987089866,ambiguous,,,,
1570272,When does New Ecosport  booking start?,6,False,payment_or_giftcard_issue,0.1283713954588777,ambiguous,,,,
1724769,exchange options not showing now for mobile,2,False,payment_or_giftcard_issue,0.1285598833030007,ambiguous,,,,
2663324,"why payment of 99 USD was taken from my CC, without intimation ? __email__",4,False,payment_or_giftcard_issue,0.1286336169215805,ambiguous,,,,
2536442,I bought Season 2 of Riverdale but it’s making me pay for the 6th episode which came out yesterday.,2,False,payment_or_giftcard_issue,0.1288526838890589,ambiguous,,,,
2302601,Can I buy Amazon prime with my gift card balance? 🙏🏻,2,False,payment_or_giftcard_issue,0.7721286807689225,easy,,,,
1526904,If I cancel a purchase made with a visa gift card before it was shipped when will I get my money back?,2,False,payment_or_giftcard_issue,0.7724022836984719,easy,,,,
2460735,": added money to Amazon pay to buy a gift card. But in checkout , there is no Amazon pay option. Disappointed",4,False,payment_or_giftcard_issue,0.7782643955716938,easy,,,,
1449069,how to buy a gift card with amazon pay balance?,2,False,payment_or_giftcard_issue,0.78165041972558,easy,,,,
2710401,trying to buy a digital game code with gift card balance but before purchasing it requires a credit card number. any way to skip past that and go straight to gift card balance?,4,False,payment_or_giftcard_issue,0.7850089357377089,easy,,,,
2752100,Hi! Am I able to pay off the balance of my Amazon Prime Rewards Visa card with an Amazon gift card?,5,False,payment_or_giftcard_issue,0.7903544578764811,easy,,,,
2419252,Hi I have a gift card balance . How do I use it on prime now please?,2,False,payment_or_giftcard_issue,0.7906771092848055,easy,,,,
2823135,Can a gift card be used on the same account it's been bought on?,2,False,payment_or_giftcard_issue,0.8014571965133503,easy,,,,
2816323,I can’t use my MasterCard gift card to reload my amazon account. I don’t know what I am doing wrong. It’s a fully loaded $50.00 gift card.,5,False,payment_or_giftcard_issue,0.8057903444455052,easy,,,,
2812775,"I already got my account reinstated, thank you. Now I am afraid, should I try to buy another gift card on Amazon? I don`t want to have my account blocked again, but I need to test if my credit card will work now.",4,False,payment_or_giftcard_issue,0.8311171215398135,easy,,,,
2956983,How do i go about using a gift card but also use my card because what's in the gift card isn't enough?,6,False,payment_or_giftcard_issue,0.8392447205740245,easy,,,,
2718006,how do I purchase a gift card for audio books?,2,False,payment_or_giftcard_issue,0.8400535853622049,easy,,,,
2501953,Wondering when you purchase a gift card through your Amazon account... is that an electronic gift card (aka code) or a physical gift card?,6,False,payment_or_giftcard_issue,0.8575814103911132,easy,,,,
1584517,please take screenshots of offers otherwise they will not going to give you cash back if u dont have proof. I became fool.,2,False,poor_support_experience,0.1170915350395552,ambiguous,,,,
2683586,You promise cash back on purchasing @174957 through your @115823 and then you forget your promise. Very uncool. 🙁,9,False,poor_support_experience,0.1203597169816648,ambiguous,,,,
2424669,"I'm very unhappy for Amazon I had ordered a watch a month ago which I found in very poor condition was a waste and watch is almost dead
When I talked about replacement, no one came to pick it. I did this four times a month in replacement but I couldn't find anything https://t.co/F4e4AUzGyZ",4,False,poor_support_experience,0.1208634205408796,ambiguous,,,,
2528826,terrible experience from such a big company. Ordered another pendrive which reached bhopal but returned undelivered . After calling confirmed that caused quality issue returned. I will mever purchase anything from amazon https://t.co/H7YelGhoaY,2,False,poor_support_experience,0.1224727253535624,ambiguous,,,,
1566703,I would like to have your number from mumbai,6,False,poor_support_experience,0.1260829391038292,ambiguous,,,,
2810724,"in terms of process and protocols, you should be a CMMI level 5 company! #amazingamazon @115851",3,False,poor_support_experience,0.1265487126619659,ambiguous,,,,
2154226,seems like u stopped replying to sellers. Case open for last 1 month and no solution yet. Easy ship has become hard ship.Always fake promises,8,False,poor_support_experience,0.1269177838489054,ambiguous,,,,
1860357,truly a disappointing experience this Diwali. Lesson learnt! The trust level towards quality product has been shattered. Wasted!,7,False,poor_support_experience,0.127029901097155,ambiguous,,,,
1588103,Had to call India 5x and each person makes issue worse You'd think after 3 screw ups you could only go up. You'd be wrong,3,False,poor_support_experience,0.1284219016373268,ambiguous,,,,
2309144,@AmazonHelp @7166 @7166 bought this shoe about 4 months ago and now it has fallen apart. this is how bad the quality is. I want you to replace with good quality new shoe https://t.co/xYk2ArMOxR,2,False,poor_support_experience,0.1285523739621641,ambiguous,,,,
2154083,"sir I have purchased on 14th may and illegible for cash back, after calling so many time till today cash bk not yet received",21,False,poor_support_experience,0.1285536449603019,ambiguous,,,,
2628856,"I need help! I bought a game on amazon, a digital purchase and for some reason it logged me out and I can’t log in! I reset the password and it still says incorrect even when I enter the CORRECT one. I haven’t even gotten an email for my game!",4,False,poor_support_experience,0.1295523443089052,ambiguous,,,,
1769007,has dance moms GUESS WHAT IM BOUTTA DO,2,False,poor_support_experience,0.1296950388825132,ambiguous,,,,
2638482,"i am gonna start legal fight with amazon india and after to reaching india sending notic to amazon ceo, as well as amazon india.my id is __email__...............................account phone no-8092364485",2,False,poor_support_experience,0.660695431514245,easy,,,,
1566746,@115850 @115851 @122951 another delivery screwup by amazon india like always for order no 4__credit_card__. Shut down amazon.,3,False,poor_support_experience,0.6616604927849001,easy,,,,
2319784,Kudos to the seller of amazon..and amazon also...disgusting @115850 @115850 @12339 SELLER # REPRO BOOKS-ON-DEMAND https://t.co/an7IqLINjq,2,False,poor_support_experience,0.6664735469159544,easy,,,,
1565892,"Not expecting frm Amazon 
Poor customer care nt answering on cl. 
Nw tired,
#Amazon 
#AmazonIndia 
@AmazonHelp 
@115850",2,False,poor_support_experience,0.6734492359268008,easy,,,,
2793112,Amazon India site down? @115850,2,False,poor_support_experience,0.6762937229160998,easy,,,,
2418884,@AmazonHelp I have very poor experience with Amazon for the resolution of my Amazon Pay issue. No body knows the solution. Even send snapshot for issue to customer care mail. Following up since long. Nothing professional in Amazon India at least.,2,False,poor_support_experience,0.6823102725272302,easy,,,,
1600972,"@115850
I've been cheated by a seller on Amazon India, and Amazon is not helping me reclaim my lost money.",4,False,poor_support_experience,0.6986679983782893,easy,,,,
158854,Amazon wala refund  nahi dete. Wo sirf costumes ko paresan karte he.,2,False,poor_support_experience,0.7082931906533688,easy,,,,
2753613,"Amazon,the product ID problem for sellers is losing 1000s customers to ebay.Not everything has a product ID argh! #Amazon @AmazonHelp",2,False,poor_support_experience,0.7180086906905925,easy,,,,
2292025,"@115850 

I have received this message is this true
If not then please look after this , as a serious fraud is being done on the name of Amazon India

Waiting for a reply Amazon India @115821 @115850 @AmazonHelp https://t.co/uk0XmLIINd",2,False,poor_support_experience,0.7329909889698901,easy,,,,
2936611,Duplicate /Fake  Bose Speakers Received from Amazon# Not solving Customer problem #Amazon selling Duplicate product in india# Worst customer experience in the world -Amazon #@115851 @115821 #@AmazonHelp #Cheating Indian customer with Fake Product # Stop buying from Amazon # https://t.co/SKEdZ1Rnjy,2,False,poor_support_experience,0.7341146188212584,easy,,,,
2985456,Amazon Selling Fake BOSE products in India !#amazon manipulating Indian customer!!!#@115821 #@AmazonHelp #amazon scandal#Scam by Amazon #@118342 #Lets uninstall Amazon from india#,3,False,poor_support_experience,0.8211753455417027,easy,,,,
2670744,Disheartened with @115850 service. Lack of customer empathy is not what amazon is known for @1840,6,False,poor_support_experience,0.824871972682844,easy,,,,
2171041,"Amazon Business makes work purchasing easy &amp;
convenient &amp; w/ Business Prime Shipping, it’s delivered faster &amp; FREE!  https://t.co/wjDevQgQdS",4,False,prime_membership_value,0.1360217067306779,ambiguous,,,,
2666820,@7092 using Amazon prime &amp; have 2say I have been treated primarily as a unprimed &amp; underprivileged customer.Bad experience and customer is been treated as a beggar &amp; not a king.10 days &amp; still to realise my order but ur portal says it's been delivered. https://t.co/ysx3GOsOE2,2,False,prime_membership_value,0.1367627192518149,ambiguous,,,,
2166120,what do I do if my package is 10 days late? Bought through third party,6,False,prime_membership_value,0.1376417758632871,ambiguous,,,,
2238591,why are taking flop movies .. i am thinking that i paid money for this crap movies in prime .. 😐 plzz upload interesting movies ..,3,False,prime_membership_value,0.1402929574817407,ambiguous,,,,
2714097,the one plus 5t sale on 21 for prime members will continue till open sale or it will end on 21.,2,False,prime_membership_value,0.1410303251226421,ambiguous,,,,
2320504,I bought my new MacBook on the last week. I am Prime. You guys just said it will be here on the last week. Then “Sry It comes on the next week”. Okey. Today you said it comes now. Then just saw it doesnt come. Wtf is with u amazon?!,7,False,prime_membership_value,0.1429714143342675,ambiguous,,,,
2509268,Weird call with @AmazonHelp today. Package didn’t come. They blamed @123967 - rep tried to say it was wrong address AND both blamed mail man. My address was listed 100% right on tracking. What gives?! Rep promised extra month of Prime for error but I received no confirmation 😡,4,False,prime_membership_value,0.1443499136694045,ambiguous,,,,
1949915,hey guys https://t.co/x01pbFPAm8 just sucks!!! I've to follow each &amp; every orders to get products... being a prime customer I'm facing this !!! my mail is __email__  respond ASAP,2,False,prime_membership_value,0.1447212467068227,ambiguous,,,,
1506360,"B4 I post to my main acct-last year my wife 2 Be was diagnosed w/lymphoma, then our house caught fire. I spent approx $15k+ w/ @115821 to replace our losses. 2day the Xmas tree Prime just delivered electrocuted me-Please message me Please. Help! #amazonprime #Christmas https://t.co/os0RTa1oFu",4,False,prime_membership_value,0.1455750800649697,ambiguous,,,,
2866119,"Hey! So I was being charged for Prime on https://t.co/LMZE49jNVq and Amazon.ca simultaneously. Turns out I paid for multiple months on both, how do I get refunded for those months?",2,False,prime_membership_value,0.1473329528358203,ambiguous,,,,
2873284,"if you have a product that is an ""exclusive for Prime members"" advertised prompting me to sign up then not being able to provide the product at the advertised price - this is illegal in Canada.",3,False,prime_membership_value,0.151661289247125,ambiguous,,,,
